CVE_ENT,NOM_ENT,CVE_MUN,NOM_MUN,CVE_MUN_Unique,NOM_ENT_Clean,NOM_MUN_Clean,KEY_inegi,best_match,match_score,ESTADO_Clean,MUNICIPIO_Clean,KEY_prod
20,Oaxaca,148,San Francisco Ozolotepec,20-148,oaxaca,san francisco ozolotepec,oaxaca-san francisco ozolotepec,oaxaca-san francisco ozolotepec,100,oaxaca,san francisco ozolotepec,oaxaca-san francisco ozolotepec
20,Oaxaca,149,San Francisco Sola,20-149,oaxaca,san francisco sola,oaxaca-san francisco sola,oaxaca-san francisco sola,100,oaxaca,san francisco sola,oaxaca-san francisco sola
20,Oaxaca,150,San Francisco Telixtlahuaca,20-150,oaxaca,san francisco telixtlahuaca,oaxaca-san francisco telixtlahuaca,oaxaca-san francisco telixtlahuaca,100,oaxaca,san francisco telixtlahuaca,oaxaca-san francisco telixtlahuaca
20,Oaxaca,151,San Francisco Teopan,20-151,oaxaca,san francisco teopan,oaxaca-san francisco teopan,oaxaca-san francisco teopan,100,oaxaca,san francisco teopan,oaxaca-san francisco teopan
20,Oaxaca,152,San Francisco Tlapancingo,20-152,oaxaca,san francisco tlapancingo,oaxaca-san francisco tlapancingo,oaxaca-san francisco tlapancingo,100,oaxaca,san francisco tlapancingo,oaxaca-san francisco tlapancingo
20,Oaxaca,153,San Gabriel Mixtepec,20-153,oaxaca,san gabriel mixtepec,oaxaca-san gabriel mixtepec,oaxaca-san gabriel mixtepec,100,oaxaca,san gabriel mixtepec,oaxaca-san gabriel mixtepec
20,Oaxaca,154,San Ildefonso Amatlán,20-154,oaxaca,san ildefonso amatlan,oaxaca-san ildefonso amatlan,oaxaca-san ildefonso amatlan,100,oaxaca,san ildefonso amatlan,oaxaca-san ildefonso amatlan
20,Oaxaca,155,San Ildefonso Sola,20-155,oaxaca,san ildefonso sola,oaxaca-san ildefonso sola,oaxaca-san ildefonso sola,100,oaxaca,san ildefonso sola,oaxaca-san ildefonso sola
20,Oaxaca,156,San Ildefonso Villa Alta,20-156,oaxaca,san ildefonso villa alta,oaxaca-san ildefonso villa alta,oaxaca-san ildefonso villa alta,100,oaxaca,san ildefonso villa alta,oaxaca-san ildefonso villa alta
20,Oaxaca,157,San Jacinto Amilpas,20-157,oaxaca,san jacinto amilpas,oaxaca-san jacinto amilpas,oaxaca-san jacinto amilpas,100,oaxaca,san jacinto amilpas,oaxaca-san jacinto amilpas
20,Oaxaca,158,San Jacinto Tlacotepec,20-158,oaxaca,san jacinto tlacotepec,oaxaca-san jacinto tlacotepec,oaxaca-san jacinto tlacotepec,100,oaxaca,san jacinto tlacotepec,oaxaca-san jacinto tlacotepec
20,Oaxaca,159,San Jerónimo Coatlán,20-159,oaxaca,san jeronimo coatlan,oaxaca-san jeronimo coatlan,oaxaca-san jeronimo coatlan,100,oaxaca,san jeronimo coatlan,oaxaca-san jeronimo coatlan
20,Oaxaca,160,San Jerónimo Silacayoapilla,20-160,oaxaca,san jeronimo silacayoapilla,oaxaca-san jeronimo silacayoapilla,oaxaca-san jeronimo silacayoapilla,100,oaxaca,san jeronimo silacayoapilla,oaxaca-san jeronimo silacayoapilla
20,Oaxaca,161,San Jerónimo Sosola,20-161,oaxaca,san jeronimo sosola,oaxaca-san jeronimo sosola,oaxaca-san jeronimo sosola,100,oaxaca,san jeronimo sosola,oaxaca-san jeronimo sosola
20,Oaxaca,162,San Jerónimo Taviche,20-162,oaxaca,san jeronimo taviche,oaxaca-san jeronimo taviche,oaxaca-san jeronimo taviche,100,oaxaca,san jeronimo taviche,oaxaca-san jeronimo taviche
20,Oaxaca,163,San Jerónimo Tecóatl,20-163,oaxaca,san jeronimo tecoatl,oaxaca-san jeronimo tecoatl,oaxaca-san jeronimo tecoatl,100,oaxaca,san jeronimo tecoatl,oaxaca-san jeronimo tecoatl
20,Oaxaca,164,San Jorge Nuchita,20-164,oaxaca,san jorge nuchita,oaxaca-san jorge nuchita,oaxaca-san jorge nuchita,100,oaxaca,san jorge nuchita,oaxaca-san jorge nuchita
20,Oaxaca,165,San José Ayuquila,20-165,oaxaca,san jose ayuquila,oaxaca-san jose ayuquila,oaxaca-san jose ayuquila,100,oaxaca,san jose ayuquila,oaxaca-san jose ayuquila
20,Oaxaca,166,San José Chiltepec,20-166,oaxaca,san jose chiltepec,oaxaca-san jose chiltepec,oaxaca-san jose chiltepec,100,oaxaca,san jose chiltepec,oaxaca-san jose chiltepec
20,Oaxaca,167,San José del Peñasco,20-167,oaxaca,san jose del penasco,oaxaca-san jose del penasco,oaxaca-san jose del penasco,100,oaxaca,san jose del penasco,oaxaca-san jose del penasco
20,Oaxaca,168,San José Estancia Grande,20-168,oaxaca,san jose estancia grande,oaxaca-san jose estancia grande,oaxaca-san jose estancia grande,100,oaxaca,san jose estancia grande,oaxaca-san jose estancia grande
20,Oaxaca,169,San José Independencia,20-169,oaxaca,san jose independencia,oaxaca-san jose independencia,oaxaca-san jose independencia,100,oaxaca,san jose independencia,oaxaca-san jose independencia
20,Oaxaca,170,San José Lachiguiri,20-170,oaxaca,san jose lachiguiri,oaxaca-san jose lachiguiri,oaxaca-san jose lachiguiri,100,oaxaca,san jose lachiguiri,oaxaca-san jose lachiguiri
20,Oaxaca,171,San José Tenango,20-171,oaxaca,san jose tenango,oaxaca-san jose tenango,oaxaca-san jose tenango,100,oaxaca,san jose tenango,oaxaca-san jose tenango
20,Oaxaca,172,San Juan Achiutla,20-172,oaxaca,san juan achiutla,oaxaca-san juan achiutla,oaxaca-san juan achiutla,100,oaxaca,san juan achiutla,oaxaca-san juan achiutla
20,Oaxaca,173,San Juan Atepec,20-173,oaxaca,san juan atepec,oaxaca-san juan atepec,oaxaca-san juan atepec,100,oaxaca,san juan atepec,oaxaca-san juan atepec
20,Oaxaca,174,Ánimas Trujano,20-174,oaxaca,animas trujano,oaxaca-animas trujano,oaxaca-animas trujano,100,oaxaca,animas trujano,oaxaca-animas trujano
20,Oaxaca,175,San Juan Bautista Atatlahuca,20-175,oaxaca,san juan bautista atatlahuca,oaxaca-san juan bautista atatlahuca,oaxaca-san juan bautista atatlahuca,100,oaxaca,san juan bautista atatlahuca,oaxaca-san juan bautista atatlahuca
20,Oaxaca,176,San Juan Bautista Coixtlahuaca,20-176,oaxaca,san juan bautista coixtlahuaca,oaxaca-san juan bautista coixtlahuaca,oaxaca-san juan bautista coixtlahuaca,100,oaxaca,san juan bautista coixtlahuaca,oaxaca-san juan bautista coixtlahuaca
20,Oaxaca,177,San Juan Bautista Cuicatlán,20-177,oaxaca,san juan bautista cuicatlan,oaxaca-san juan bautista cuicatlan,oaxaca-san juan bautista cuicatlan,100,oaxaca,san juan bautista cuicatlan,oaxaca-san juan bautista cuicatlan
20,Oaxaca,178,San Juan Bautista Guelache,20-178,oaxaca,san juan bautista guelache,oaxaca-san juan bautista guelache,oaxaca-san juan bautista guelache,100,oaxaca,san juan bautista guelache,oaxaca-san juan bautista guelache
20,Oaxaca,179,San Juan Bautista Jayacatlán,20-179,oaxaca,san juan bautista jayacatlan,oaxaca-san juan bautista jayacatlan,oaxaca-san juan bautista jayacatlan,100,oaxaca,san juan bautista jayacatlan,oaxaca-san juan bautista jayacatlan
20,Oaxaca,180,San Juan Bautista Lo de Soto,20-180,oaxaca,san juan bautista lo de soto,oaxaca-san juan bautista lo de soto,oaxaca-san juan bautista lo de soto,100,oaxaca,san juan bautista lo de soto,oaxaca-san juan bautista lo de soto
20,Oaxaca,181,San Juan Bautista Suchitepec,20-181,oaxaca,san juan bautista suchitepec,oaxaca-san juan bautista suchitepec,oaxaca-san juan bautista suchitepec,100,oaxaca,san juan bautista suchitepec,oaxaca-san juan bautista suchitepec
20,Oaxaca,182,San Juan Bautista Tlacoatzintepec,20-182,oaxaca,san juan bautista tlacoatzintepec,oaxaca-san juan bautista tlacoatzintepec,oaxaca-san juan bautista tlacoatzintepec,100,oaxaca,san juan bautista tlacoatzintepec,oaxaca-san juan bautista tlacoatzintepec
20,Oaxaca,183,San Juan Bautista Tlachichilco,20-183,oaxaca,san juan bautista tlachichilco,oaxaca-san juan bautista tlachichilco,oaxaca-san juan bautista tlachichilco,100,oaxaca,san juan bautista tlachichilco,oaxaca-san juan bautista tlachichilco
20,Oaxaca,184,San Juan Bautista Tuxtepec,20-184,oaxaca,san juan bautista tuxtepec,oaxaca-san juan bautista tuxtepec,oaxaca-san juan bautista tuxtepec,100,oaxaca,san juan bautista tuxtepec,oaxaca-san juan bautista tuxtepec
20,Oaxaca,185,San Juan Cacahuatepec,20-185,oaxaca,san juan cacahuatepec,oaxaca-san juan cacahuatepec,oaxaca-san juan cacahuatepec,100,oaxaca,san juan cacahuatepec,oaxaca-san juan cacahuatepec
20,Oaxaca,186,San Juan Cieneguilla,20-186,oaxaca,san juan cieneguilla,oaxaca-san juan cieneguilla,oaxaca-san juan cieneguilla,100,oaxaca,san juan cieneguilla,oaxaca-san juan cieneguilla
20,Oaxaca,187,San Juan Coatzóspam,20-187,oaxaca,san juan coatzospam,oaxaca-san juan coatzospam,oaxaca-san juan coatzospam,100,oaxaca,san juan coatzospam,oaxaca-san juan coatzospam
20,Oaxaca,188,San Juan Colorado,20-188,oaxaca,san juan colorado,oaxaca-san juan colorado,oaxaca-san juan colorado,100,oaxaca,san juan colorado,oaxaca-san juan colorado
20,Oaxaca,189,San Juan Comaltepec,20-189,oaxaca,san juan comaltepec,oaxaca-san juan comaltepec,oaxaca-san juan comaltepec,100,oaxaca,san juan comaltepec,oaxaca-san juan comaltepec
20,Oaxaca,190,San Juan Cotzocón,20-190,oaxaca,san juan cotzocon,oaxaca-san juan cotzocon,oaxaca-san juan cotzocon,100,oaxaca,san juan cotzocon,oaxaca-san juan cotzocon
20,Oaxaca,191,San Juan Chicomezúchil,20-191,oaxaca,san juan chicomezuchil,oaxaca-san juan chicomezuchil,oaxaca-san juan chicomezuchil,100,oaxaca,san juan chicomezuchil,oaxaca-san juan chicomezuchil
20,Oaxaca,192,San Juan Chilateca,20-192,oaxaca,san juan chilateca,oaxaca-san juan chilateca,oaxaca-san juan chilateca,100,oaxaca,san juan chilateca,oaxaca-san juan chilateca
20,Oaxaca,193,San Juan del Estado,20-193,oaxaca,san juan del estado,oaxaca-san juan del estado,oaxaca-san juan del estado,100,oaxaca,san juan del estado,oaxaca-san juan del estado
20,Oaxaca,194,San Juan del Río,20-194,oaxaca,san juan del rio,oaxaca-san juan del rio,oaxaca-san juan del rio,100,oaxaca,san juan del rio,oaxaca-san juan del rio
20,Oaxaca,195,San Juan Diuxi,20-195,oaxaca,san juan diuxi,oaxaca-san juan diuxi,oaxaca-san juan diuxi,100,oaxaca,san juan diuxi,oaxaca-san juan diuxi
20,Oaxaca,196,San Juan Evangelista Analco,20-196,oaxaca,san juan evangelista analco,oaxaca-san juan evangelista analco,oaxaca-san juan evangelista analco,100,oaxaca,san juan evangelista analco,oaxaca-san juan evangelista analco
20,Oaxaca,197,San Juan Guelavía,20-197,oaxaca,san juan guelavia,oaxaca-san juan guelavia,oaxaca-san juan guelavia,100,oaxaca,san juan guelavia,oaxaca-san juan guelavia
20,Oaxaca,198,San Juan Guichicovi,20-198,oaxaca,san juan guichicovi,oaxaca-san juan guichicovi,oaxaca-san juan guichicovi,100,oaxaca,san juan guichicovi,oaxaca-san juan guichicovi
20,Oaxaca,199,San Juan Ihualtepec,20-199,oaxaca,san juan ihualtepec,oaxaca-san juan ihualtepec,oaxaca-san juan ihualtepec,100,oaxaca,san juan ihualtepec,oaxaca-san juan ihualtepec
20,Oaxaca,200,San Juan Juquila Mixes,20-200,oaxaca,san juan juquila mixes,oaxaca-san juan juquila mixes,oaxaca-san juan juquila mixes,100,oaxaca,san juan juquila mixes,oaxaca-san juan juquila mixes
20,Oaxaca,201,San Juan Juquila Vijanos,20-201,oaxaca,san juan juquila vijanos,oaxaca-san juan juquila vijanos,oaxaca-san juan juquila vijanos,100,oaxaca,san juan juquila vijanos,oaxaca-san juan juquila vijanos
20,Oaxaca,202,San Juan Lachao,20-202,oaxaca,san juan lachao,oaxaca-san juan lachao,oaxaca-san juan lachao,100,oaxaca,san juan lachao,oaxaca-san juan lachao
20,Oaxaca,203,San Juan Lachigalla,20-203,oaxaca,san juan lachigalla,oaxaca-san juan lachigalla,oaxaca-san juan lachigalla,100,oaxaca,san juan lachigalla,oaxaca-san juan lachigalla
20,Oaxaca,204,San Juan Lajarcia,20-204,oaxaca,san juan lajarcia,oaxaca-san juan lajarcia,oaxaca-san juan lajarcia,100,oaxaca,san juan lajarcia,oaxaca-san juan lajarcia
20,Oaxaca,205,San Juan Lalana,20-205,oaxaca,san juan lalana,oaxaca-san juan lalana,oaxaca-san juan lalana,100,oaxaca,san juan lalana,oaxaca-san juan lalana
20,Oaxaca,206,San Juan de los Cués,20-206,oaxaca,san juan de los cues,oaxaca-san juan de los cues,oaxaca-san juan de los cues,100,oaxaca,san juan de los cues,oaxaca-san juan de los cues
20,Oaxaca,207,San Juan Mazatlán,20-207,oaxaca,san juan mazatlan,oaxaca-san juan mazatlan,oaxaca-san juan mazatlan,100,oaxaca,san juan mazatlan,oaxaca-san juan mazatlan
20,Oaxaca,208,San Juan Mixtepec,20-208,oaxaca,san juan mixtepec,oaxaca-san juan mixtepec,oaxaca-san juan mixtepec,100,oaxaca,san juan mixtepec,oaxaca-san juan mixtepec
20,Oaxaca,210,San Juan Ñumí,20-210,oaxaca,san juan numi,oaxaca-san juan numi,oaxaca-san juan numi,100,oaxaca,san juan numi,oaxaca-san juan numi
20,Oaxaca,211,San Juan Ozolotepec,20-211,oaxaca,san juan ozolotepec,oaxaca-san juan ozolotepec,oaxaca-san juan ozolotepec,100,oaxaca,san juan ozolotepec,oaxaca-san juan ozolotepec
20,Oaxaca,212,San Juan Petlapa,20-212,oaxaca,san juan petlapa,oaxaca-san juan petlapa,oaxaca-san juan petlapa,100,oaxaca,san juan petlapa,oaxaca-san juan petlapa
20,Oaxaca,213,San Juan Quiahije,20-213,oaxaca,san juan quiahije,oaxaca-san juan quiahije,oaxaca-san juan quiahije,100,oaxaca,san juan quiahije,oaxaca-san juan quiahije
20,Oaxaca,214,San Juan Quiotepec,20-214,oaxaca,san juan quiotepec,oaxaca-san juan quiotepec,oaxaca-san juan quiotepec,100,oaxaca,san juan quiotepec,oaxaca-san juan quiotepec
20,Oaxaca,215,San Juan Sayultepec,20-215,oaxaca,san juan sayultepec,oaxaca-san juan sayultepec,oaxaca-san juan sayultepec,100,oaxaca,san juan sayultepec,oaxaca-san juan sayultepec
20,Oaxaca,216,San Juan Tabaá,20-216,oaxaca,san juan tabaa,oaxaca-san juan tabaa,oaxaca-san juan tabaa,100,oaxaca,san juan tabaa,oaxaca-san juan tabaa
20,Oaxaca,217,San Juan Tamazola,20-217,oaxaca,san juan tamazola,oaxaca-san juan tamazola,oaxaca-san juan tamazola,100,oaxaca,san juan tamazola,oaxaca-san juan tamazola
20,Oaxaca,218,San Juan Teita,20-218,oaxaca,san juan teita,oaxaca-san juan teita,oaxaca-san juan teita,100,oaxaca,san juan teita,oaxaca-san juan teita
20,Oaxaca,219,San Juan Teitipac,20-219,oaxaca,san juan teitipac,oaxaca-san juan teitipac,oaxaca-san juan teitipac,100,oaxaca,san juan teitipac,oaxaca-san juan teitipac
20,Oaxaca,220,San Juan Tepeuxila,20-220,oaxaca,san juan tepeuxila,oaxaca-san juan tepeuxila,oaxaca-san juan tepeuxila,100,oaxaca,san juan tepeuxila,oaxaca-san juan tepeuxila
20,Oaxaca,221,San Juan Teposcolula,20-221,oaxaca,san juan teposcolula,oaxaca-san juan teposcolula,oaxaca-san juan teposcolula,100,oaxaca,san juan teposcolula,oaxaca-san juan teposcolula
20,Oaxaca,222,San Juan Yaeé,20-222,oaxaca,san juan yaee,oaxaca-san juan yaee,oaxaca-san juan yaee,100,oaxaca,san juan yaee,oaxaca-san juan yaee
20,Oaxaca,223,San Juan Yatzona,20-223,oaxaca,san juan yatzona,oaxaca-san juan yatzona,oaxaca-san juan yatzona,100,oaxaca,san juan yatzona,oaxaca-san juan yatzona
20,Oaxaca,224,San Juan Yucuita,20-224,oaxaca,san juan yucuita,oaxaca-san juan yucuita,oaxaca-san juan yucuita,100,oaxaca,san juan yucuita,oaxaca-san juan yucuita
20,Oaxaca,225,San Lorenzo,20-225,oaxaca,san lorenzo,oaxaca-san lorenzo,oaxaca-san lorenzo,100,oaxaca,san lorenzo,oaxaca-san lorenzo
20,Oaxaca,226,San Lorenzo Albarradas,20-226,oaxaca,san lorenzo albarradas,oaxaca-san lorenzo albarradas,oaxaca-san lorenzo albarradas,100,oaxaca,san lorenzo albarradas,oaxaca-san lorenzo albarradas
20,Oaxaca,227,San Lorenzo Cacaotepec,20-227,oaxaca,san lorenzo cacaotepec,oaxaca-san lorenzo cacaotepec,oaxaca-san lorenzo cacaotepec,100,oaxaca,san lorenzo cacaotepec,oaxaca-san lorenzo cacaotepec
20,Oaxaca,228,San Lorenzo Cuaunecuiltitla,20-228,oaxaca,san lorenzo cuaunecuiltitla,oaxaca-san lorenzo cuaunecuiltitla,oaxaca-san lorenzo cuaunecuiltitla,100,oaxaca,san lorenzo cuaunecuiltitla,oaxaca-san lorenzo cuaunecuiltitla
20,Oaxaca,229,San Lorenzo Texmelúcan,20-229,oaxaca,san lorenzo texmelucan,oaxaca-san lorenzo texmelucan,oaxaca-san lorenzo texmelucan,100,oaxaca,san lorenzo texmelucan,oaxaca-san lorenzo texmelucan
20,Oaxaca,230,San Lorenzo Victoria,20-230,oaxaca,san lorenzo victoria,oaxaca-san lorenzo victoria,oaxaca-san lorenzo victoria,100,oaxaca,san lorenzo victoria,oaxaca-san lorenzo victoria
20,Oaxaca,231,San Lucas Camotlán,20-231,oaxaca,san lucas camotlan,oaxaca-san lucas camotlan,oaxaca-san lucas camotlan,100,oaxaca,san lucas camotlan,oaxaca-san lucas camotlan
20,Oaxaca,232,San Lucas Ojitlán,20-232,oaxaca,san lucas ojitlan,oaxaca-san lucas ojitlan,oaxaca-san lucas ojitlan,100,oaxaca,san lucas ojitlan,oaxaca-san lucas ojitlan
20,Oaxaca,233,San Lucas Quiaviní,20-233,oaxaca,san lucas quiavini,oaxaca-san lucas quiavini,oaxaca-san lucas quiavini,100,oaxaca,san lucas quiavini,oaxaca-san lucas quiavini
20,Oaxaca,234,San Lucas Zoquiápam,20-234,oaxaca,san lucas zoquiapam,oaxaca-san lucas zoquiapam,oaxaca-san lucas zoquiapam,100,oaxaca,san lucas zoquiapam,oaxaca-san lucas zoquiapam
20,Oaxaca,235,San Luis Amatlán,20-235,oaxaca,san luis amatlan,oaxaca-san luis amatlan,oaxaca-san luis amatlan,100,oaxaca,san luis amatlan,oaxaca-san luis amatlan
20,Oaxaca,236,San Marcial Ozolotepec,20-236,oaxaca,san marcial ozolotepec,oaxaca-san marcial ozolotepec,oaxaca-san marcial ozolotepec,100,oaxaca,san marcial ozolotepec,oaxaca-san marcial ozolotepec
20,Oaxaca,237,San Marcos Arteaga,20-237,oaxaca,san marcos arteaga,oaxaca-san marcos arteaga,oaxaca-san marcos arteaga,100,oaxaca,san marcos arteaga,oaxaca-san marcos arteaga
20,Oaxaca,238,San Martín de los Cansecos,20-238,oaxaca,san martin de los cansecos,oaxaca-san martin de los cansecos,oaxaca-san martin de los cansecos,100,oaxaca,san martin de los cansecos,oaxaca-san martin de los cansecos
20,Oaxaca,239,San Martín Huamelúlpam,20-239,oaxaca,san martin huamelulpam,oaxaca-san martin huamelulpam,oaxaca-san martin huamelulpam,100,oaxaca,san martin huamelulpam,oaxaca-san martin huamelulpam
20,Oaxaca,240,San Martín Itunyoso,20-240,oaxaca,san martin itunyoso,oaxaca-san martin itunyoso,oaxaca-san martin itunyoso,100,oaxaca,san martin itunyoso,oaxaca-san martin itunyoso
20,Oaxaca,241,San Martín Lachilá,20-241,oaxaca,san martin lachila,oaxaca-san martin lachila,oaxaca-san martin lachila,100,oaxaca,san martin lachila,oaxaca-san martin lachila
20,Oaxaca,242,San Martín Peras,20-242,oaxaca,san martin peras,oaxaca-san martin peras,oaxaca-san martin peras,100,oaxaca,san martin peras,oaxaca-san martin peras
20,Oaxaca,243,San Martín Tilcajete,20-243,oaxaca,san martin tilcajete,oaxaca-san martin tilcajete,oaxaca-san martin tilcajete,100,oaxaca,san martin tilcajete,oaxaca-san martin tilcajete
20,Oaxaca,244,San Martín Toxpalan,20-244,oaxaca,san martin toxpalan,oaxaca-san martin toxpalan,oaxaca-san martin toxpalan,100,oaxaca,san martin toxpalan,oaxaca-san martin toxpalan
20,Oaxaca,245,San Martín Zacatepec,20-245,oaxaca,san martin zacatepec,oaxaca-san martin zacatepec,oaxaca-san martin zacatepec,100,oaxaca,san martin zacatepec,oaxaca-san martin zacatepec
20,Oaxaca,246,San Mateo Cajonos,20-246,oaxaca,san mateo cajonos,oaxaca-san mateo cajonos,oaxaca-san mateo cajonos,100,oaxaca,san mateo cajonos,oaxaca-san mateo cajonos
20,Oaxaca,247,Capulálpam de Méndez,20-247,oaxaca,capulalpam de mendez,oaxaca-capulalpam de mendez,oaxaca-capulalpam de mendez,100,oaxaca,capulalpam de mendez,oaxaca-capulalpam de mendez
20,Oaxaca,248,San Mateo del Mar,20-248,oaxaca,san mateo del mar,oaxaca-san mateo del mar,oaxaca-san mateo del mar,100,oaxaca,san mateo del mar,oaxaca-san mateo del mar
20,Oaxaca,249,San Mateo Yoloxochitlán,20-249,oaxaca,san mateo yoloxochitlan,oaxaca-san mateo yoloxochitlan,oaxaca-san mateo yoloxochitlan,100,oaxaca,san mateo yoloxochitlan,oaxaca-san mateo yoloxochitlan
20,Oaxaca,250,San Mateo Etlatongo,20-250,oaxaca,san mateo etlatongo,oaxaca-san mateo etlatongo,oaxaca-san mateo etlatongo,100,oaxaca,san mateo etlatongo,oaxaca-san mateo etlatongo
20,Oaxaca,251,San Mateo Nejápam,20-251,oaxaca,san mateo nejapam,oaxaca-san mateo nejapam,oaxaca-san mateo nejapam,100,oaxaca,san mateo nejapam,oaxaca-san mateo nejapam
20,Oaxaca,252,San Mateo Peñasco,20-252,oaxaca,san mateo penasco,oaxaca-san mateo penasco,oaxaca-san mateo penasco,100,oaxaca,san mateo penasco,oaxaca-san mateo penasco
20,Oaxaca,254,San Mateo Río Hondo,20-254,oaxaca,san mateo rio hondo,oaxaca-san mateo rio hondo,oaxaca-san mateo rio hondo,100,oaxaca,san mateo rio hondo,oaxaca-san mateo rio hondo
20,Oaxaca,255,San Mateo Sindihui,20-255,oaxaca,san mateo sindihui,oaxaca-san mateo sindihui,oaxaca-san mateo sindihui,100,oaxaca,san mateo sindihui,oaxaca-san mateo sindihui
20,Oaxaca,256,San Mateo Tlapiltepec,20-256,oaxaca,san mateo tlapiltepec,oaxaca-san mateo tlapiltepec,oaxaca-san mateo tlapiltepec,100,oaxaca,san mateo tlapiltepec,oaxaca-san mateo tlapiltepec
20,Oaxaca,257,San Melchor Betaza,20-257,oaxaca,san melchor betaza,oaxaca-san melchor betaza,oaxaca-san melchor betaza,100,oaxaca,san melchor betaza,oaxaca-san melchor betaza
20,Oaxaca,258,San Miguel Achiutla,20-258,oaxaca,san miguel achiutla,oaxaca-san miguel achiutla,oaxaca-san miguel achiutla,100,oaxaca,san miguel achiutla,oaxaca-san miguel achiutla
20,Oaxaca,259,San Miguel Ahuehuetitlán,20-259,oaxaca,san miguel ahuehuetitlan,oaxaca-san miguel ahuehuetitlan,oaxaca-san miguel ahuehuetitlan,100,oaxaca,san miguel ahuehuetitlan,oaxaca-san miguel ahuehuetitlan
20,Oaxaca,260,San Miguel Aloápam,20-260,oaxaca,san miguel aloapam,oaxaca-san miguel aloapam,oaxaca-san miguel aloapam,100,oaxaca,san miguel aloapam,oaxaca-san miguel aloapam
20,Oaxaca,261,San Miguel Amatitlán,20-261,oaxaca,san miguel amatitlan,oaxaca-san miguel amatitlan,oaxaca-san miguel amatitlan,100,oaxaca,san miguel amatitlan,oaxaca-san miguel amatitlan
20,Oaxaca,262,San Miguel Amatlán,20-262,oaxaca,san miguel amatlan,oaxaca-san miguel amatlan,oaxaca-san miguel amatlan,100,oaxaca,san miguel amatlan,oaxaca-san miguel amatlan
